Quote Number,Job Type Number,Customer,Email,Vehicle Registration Number,Vehicle Fleet Number,Vehicle Make,Vehicle Model,Issue Date,Due Date,Description,Category,Details,Unit Price,Quantity,Discount Percentage,Net Amount,Tax Amount,Total Amount,Taxable,Stock Number,Stock Name,Stock Category,Unit Cost,COGS,Inventory Asset Account Code,Inventory Asset Account Name,Sales Account Code,Sales Account Name,Salesperson,Created At,Updated At
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,807205 - Pedders EziFit Foam Struts,,"",603.5597,2.0,"",1207.1194,120.7119,1327.8313,Y,807205,Pedders EziFit Foam Struts,,440.55,,,,,881.11,"",06/09/2024 14:33,06/09/2024 14:33
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,9094201082 - Nut Hub,Nuts & Bolts,"",7.8775,24.0,"",189.06,18.906,207.966,Y,9094201082,Nut Hub,Nuts & Bolts,5.75,,,,,138.0,"",06/09/2024 15:35,06/09/2024 15:35
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,9094202081 - Bolt Hub,Nuts & Bolts,"",6.1102,24.0,"",146.6448,14.6645,161.3093,Y,9094202081,Bolt Hub,Nuts & Bolts,4.46,,,,,107.04,"",06/09/2024 15:36,06/09/2024 15:36
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,74404KK010 - Clamp Sub Assy Battery,Parts,"",40.8671,1.0,"",40.8671,4.0867,44.9538,Y,74404KK010,Clamp Sub Assy Battery,Parts,29.83,,,,,29.83,"",09/09/2024 09:56,09/09/2024 09:56
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,74451KK020 - Bolt Battery Clamp,Parts,"",3.9319,1.0,"",3.9319,0.3932,4.3251,Y,74451KK020,Bolt Battery Clamp,Parts,2.87,,,,,2.87,"",09/09/2024 09:57,09/09/2024 09:57
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,74451KK010 - Bolt Battery Clamp,Parts,"",4.8498,1.0,"",4.8498,0.485,5.3348,Y,74451KK010,Bolt Battery Clamp,Parts,3.54,,,,,3.54,"",09/09/2024 09:58,09/09/2024 09:58
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,90182T0017 - Nut W/Washer,Parts,"",2.9181,2.0,"",5.8362,0.5836,6.4198,Y,90182T0017,Nut W/Washer,Parts,2.13,,,,,4.26,"",09/09/2024 09:59,09/09/2024 09:59
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,BS5008 - Shoe Set Brake Bendix,Parts,"",106.4901,1.0,"",106.4901,10.649,117.1391,Y,BS5008,Shoe Set Brake Bendix,Parts,77.73,,,,,77.73,"",09/09/2024 10:50,09/09/2024 10:50
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,TSD1757 - DRUM BRAKE,,"",294.5455,2.0,"",589.091,58.9091,648.0001,Y,TSD1757,DRUM BRAKE,,240.0,,,,,480.0,"",09/09/2024 10:52,09/09/2024 10:52
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,KWC9979 - Wheel Cylinder,Parts,"",66.3636,2.0,"",132.7272,13.2727,145.9999,Y,KWC9979,Wheel Cylinder,Parts,40.0,,,,,80.0,"",09/09/2024 10:52,09/09/2024 10:52
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,HI8314000005 - HiTec Dot4 Brake Fluid 500ml,Mechanical Consumables,"",13.6364,1.0,"",13.6364,1.3636,15.0,Y,HI8314000005,HiTec Dot4 Brake Fluid 500ml,Mechanical Consumables,6.09,,,,,6.09,"",09/09/2024 10:53,09/09/2024 10:53
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,NEK48 - Nolathane Shackle And Bushing Kit,Parts,"",388.0799,1.0,"",388.0799,38.808,426.8879,Y,NEK48,Nolathane Shackle And Bushing Kit,Parts,283.27,,,,,283.27,"",09/09/2024 10:54,09/09/2024 10:54
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,NSA1272 - CV Drive Shaft,Parts,"",416.48,2.0,"",832.96,83.296,916.256,Y,NSA1272,CV Drive Shaft,Parts,304.0,,,,,608.0,"",09/09/2024 10:55,09/09/2024 10:55
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",120.0,8.0,"",960.0,96.0,1056.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",09/09/2024 11:28,09/09/2024 11:28
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,WC - Workshop Consumables,Labour & Services,"",60.0,1.0,"",60.0,6.0,66.0,Y,WC,Workshop Consumables,Labour & Services,0.0,,,,,0.0,"",09/09/2024 11:29,09/09/2024 11:29
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,Rounding to 10c,,"",0.04,1.0,"",0.04,0,0.04,Y,,,,0.0,,,,,0.0,"",10/09/2024 10:40,10/09/2024 10:40
10367,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",425 YRW,CV304,Toyota ,Hilix,06/09/2024,06/10/2024,Discount,"",Discount,-790.62,1,"",-790.62,-79.06,-869.68,Y,,,,0,0,,,,,"","",""
10368,12,Rig152 Savanna Energy,swsrig152@savannaenergy.com,,,,,09/09/2024,09/10/2024,New Tyres,,New Tyres,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",09/09/2024 09:33,09/09/2024 09:42
10368,12,Rig152 Savanna Energy,swsrig152@savannaenergy.com,,,,,09/09/2024,09/10/2024,1122516CYX - 11R22.5 146/143M 16P CYXRL1 B5209 YOKOHAMA,Truck Tyres,"",380.0,5.0,"",1900.0,190.0,2090.0,Y,1122516CYX,11R22.5 146/143M 16P CYXRL1 B5209 YOKOHAMA,Truck Tyres,310.0,,,,,1550.0,"",09/09/2024 09:39,09/09/2024 09:41
10368,12,Rig152 Savanna Energy,swsrig152@savannaenergy.com,,,,,09/09/2024,09/10/2024,rim,,Rims,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",09/09/2024 09:33,09/09/2024 09:41
10368,12,Rig152 Savanna Energy,swsrig152@savannaenergy.com,,,,,09/09/2024,09/10/2024,93257 - 8.25 X 22.5 10/285 STEEL RIM,Rims,WHEEL,190.0,5.0,"",950.0,95.0,1045.0,Y,93257,8.25 X 22.5 10/285 STEEL RIM,Rims,160.0,,,,,800.0,"",09/09/2024 09:39,09/09/2024 09:41
10368,12,Rig152 Savanna Energy,swsrig152@savannaenergy.com,,,,,09/09/2024,09/10/2024,description,,Fitting,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",09/09/2024 09:41,09/09/2024 09:42
10368,12,Rig152 Savanna Energy,swsrig152@savannaenergy.com,,,,,09/09/2024,09/10/2024,TFIT - Truck Tyre Fit & Strip,Labour & Services,"",33.0,5.0,"",165.0,16.5,181.5,Y,TFIT,Truck Tyre Fit & Strip,Labour & Services,0.0,,,,,0.0,"",09/09/2024 09:40,09/09/2024 09:41
10369,12,Hayden Lower,,HAL814,,Toyota,Hilux,10/09/2024,10/10/2024,New Tyres,,New Tyres,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",10/09/2024 09:49,10/09/2024 09:51
10369,12,Hayden Lower,,HAL814,,Toyota,Hilux,10/09/2024,10/10/2024,K3110515601 - 31x10.50R15LT 109Q TL KR-601 KLEVER R/T KENDA,,"",300.0,4.0,"",1200.0,120.0,1320.0,Y,K3110515601,31x10.50R15LT 109Q TL KR-601 KLEVER R/T KENDA,,214.0,,,,,856.0,"",10/09/2024 09:51,10/09/2024 09:51
10369,12,Hayden Lower,,HAL814,,Toyota,Hilux,10/09/2024,10/10/2024,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,4.0,"",80.0,8.0,88.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",10/09/2024 09:51,10/09/2024 09:51
10369,12,Hayden Lower,,HAL814,,Toyota,Hilux,10/09/2024,10/10/2024,SCRAP - Recycle charge,Labour & Services,"",9.4,4.0,"",37.6,3.76,41.36,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",10/09/2024 09:51,10/09/2024 09:51
10369,12,Hayden Lower,,HAL814,,Toyota,Hilux,10/09/2024,10/10/2024,WA - Wheel Alignment,Labour & Services,"",90.0,1.0,"",90.0,9.0,99.0,Y,WA,Wheel Alignment,Labour & Services,0.0,,,,,0.0,"",10/09/2024 09:51,10/09/2024 09:51
10369,12,Hayden Lower,,HAL814,,Toyota,Hilux,10/09/2024,10/10/2024,Rounding to 10c,,"",0.04,1.0,"",0.04,0,0.04,Y,,,,0.0,,,,,0.0,"",10/09/2024 09:51,10/09/2024 09:51
10370,16,Wayne Dark,wcdark1@outlook.com,700KF4,,Ford,Territory,11/09/2024,11/10/2024,Mechanical,,Mechanical,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",11/09/2024 09:49,11/09/2024 09:51
10370,16,Wayne Dark,wcdark1@outlook.com,700KF4,,Ford,Territory,11/09/2024,11/10/2024,97264 - Kelpro Oil Seal,Parts,"",42.7273,1.0,"",42.7273,4.2727,47.0,Y,97264,Kelpro Oil Seal,Parts,24.0,,,,,24.0,"",11/09/2024 09:50,11/09/2024 09:50
10370,16,Wayne Dark,wcdark1@outlook.com,700KF4,,Ford,Territory,11/09/2024,11/10/2024,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",120.0,5.0,"",600.0,60.0,660.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",11/09/2024 09:50,11/09/2024 09:50
10370,16,Wayne Dark,wcdark1@outlook.com,700KF4,,Ford,Territory,11/09/2024,11/10/2024,WC - Workshop Consumables,Labour & Services,"",20.0,1.0,"",20.0,2.0,22.0,Y,WC,Workshop Consumables,Labour & Services,0.0,,,,,0.0,"",11/09/2024 09:50,11/09/2024 09:50
10371,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,11/09/2024,11/10/2024,T25570225X - 255/70R22.5 X-Kaliber XKS1,Truck Tyres,"",309.0909,2.0,"",618.1818,61.8182,680.0,Y,T25570225X,255/70R22.5 X-Kaliber XKS1,Truck Tyres,199.0,,,,,398.0,"",11/09/2024 14:47,11/09/2024 14:47
10371,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,11/09/2024,11/10/2024,TFIT - Truck Tyre Fit & Strip,Labour & Services,"",33.0,2.0,"",66.0,6.6,72.6,Y,TFIT,Truck Tyre Fit & Strip,Labour & Services,0.0,,,,,0.0,"",11/09/2024 14:47,11/09/2024 14:47
10371,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,11/09/2024,11/10/2024,2656517GO16 - 265/65R17 LT 120/117Q G016 X-AT YOKOHMAMA,4WD Tyres,"",318.1818,2.0,"",636.3636,63.6364,700.0,Y,2656517GO16,265/65R17 LT 120/117Q G016 X-AT YOKOHMAMA,4WD Tyres,227.77,,,,,455.54,"",11/09/2024 14:47,11/09/2024 14:47
10371,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,11/09/2024,11/10/2024,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,2.0,"",40.0,4.0,44.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",11/09/2024 14:47,11/09/2024 14:47
10371,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,11/09/2024,11/10/2024,SCRAP - Recycle charge,Labour & Services,"",9.4,2.0,"",18.8,1.88,20.68,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",11/09/2024 14:48,11/09/2024 14:48
10372,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",082JZ6,,Toyota,Hilux,11/09/2024,11/10/2024,Mechanical,,Mechanical Service,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",11/09/2024 15:05,11/09/2024 15:06
10372,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",082JZ6,,Toyota,Hilux,11/09/2024,11/10/2024,Z418 - Z418 OILFILTER,Parts,OIL,22.0,1.0,"",22.0,2.2,24.2,Y,Z418,Z418 OILFILTER,Parts,11.0,,,,,11.0,"",11/09/2024 15:06,11/09/2024 15:06
10372,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",082JZ6,,Toyota,Hilux,11/09/2024,11/10/2024,HI121330200 - 5w30 Synplus Hi-Tech Engine Oil,Mechanical,"",17.0,8.0,"",136.0,13.6,149.6,Y,HI121330200,5w30 Synplus Hi-Tech Engine Oil,Mechanical,7.11,,,,,56.88,"",11/09/2024 15:07,11/09/2024 15:07
10372,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",082JZ6,,Toyota,Hilux,11/09/2024,11/10/2024,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",120.0,2.0,"",240.0,24.0,264.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",11/09/2024 15:07,11/09/2024 15:07
10372,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",082JZ6,,Toyota,Hilux,11/09/2024,11/10/2024,WC - Workshop Consumables,Labour & Services,"",20.0,1.0,"",20.0,2.0,22.0,Y,WC,Workshop Consumables,Labour & Services,0.0,,,,,0.0,"",11/09/2024 15:07,11/09/2024 15:07
10373,,M.K HENRY CO,mkhenryco@bigpond.com,,,,,11/09/2024,11/10/2024,16686 - 27/11.00-14 6ply Bushmate P350 Reinforced ATV,ATV / Mower Tyres,"",245.0,2.0,"",490.0,49.0,539.0,Y,16686,27/11.00-14 6ply Bushmate P350 Reinforced ATV,ATV / Mower Tyres,179.0,,,,,358.0,"",11/09/2024 15:59,11/09/2024 16:00
10373,,M.K HENRY CO,mkhenryco@bigpond.com,,,,,11/09/2024,11/10/2024,B279143SIE - AT27x9R14 3-50N TL Sierra Max BKT,ATV / Mower Tyres,"",235.64,2.0,"",471.28,47.128,518.408,Y,B279143SIE,AT27x9R14 3-50N TL Sierra Max BKT,ATV / Mower Tyres,172.0,,,,,344.0,"",11/09/2024 16:01,11/09/2024 16:01
10374,12,M.K HENRY CO,mkhenryco@bigpond.com,,,,,12/09/2024,12/10/2024,New Tyres,,ATV Tyres 8ply,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",12/09/2024 09:22,12/09/2024 09:23
10374,12,M.K HENRY CO,mkhenryco@bigpond.com,,,,,12/09/2024,12/10/2024,WT142709-8PR-P36 - Armor P3036 8ply Tyre 27x9.00-14R,ATV / Mower Tyres,"",214.7886,2.0,"",429.5772,42.9577,472.5349,Y,WT142709-8PR-P36,Armor P3036 8ply Tyre 27x9.00-14R,ATV / Mower Tyres,156.78,,,,,313.56,"",12/09/2024 09:25,12/09/2024 09:25
10374,12,M.K HENRY CO,mkhenryco@bigpond.com,,,,,12/09/2024,12/10/2024,WT142711-8PR-P36 - Armor P3036 8ply Tyre 27x11.00-14R,ATV / Mower Tyres,"",252.1622,2.0,"",504.3244,50.4324,554.7568,Y,WT142711-8PR-P36,Armor P3036 8ply Tyre 27x11.00-14R,ATV / Mower Tyres,184.06,,,,,368.12,"",12/09/2024 09:27,12/09/2024 09:27
10374,12,M.K HENRY CO,mkhenryco@bigpond.com,,,,,12/09/2024,12/10/2024,ATVF - Fit ATV/Motorcycle Tyre,Labour & Services,"",13.1818,4.0,"",52.7272,5.2727,57.9999,Y,ATVF,Fit ATV/Motorcycle Tyre,Labour & Services,0.0,,,,,0.0,"",12/09/2024 09:27,12/09/2024 09:27
10374,12,M.K HENRY CO,mkhenryco@bigpond.com,,,,,12/09/2024,12/10/2024,FREIGHT - Freight,,"",40.0,1.0,"",40.0,4.0,44.0,Y,FREIGHT,Freight,,0.0,,,,,0.0,"",12/09/2024 09:28,12/09/2024 09:28
10374,12,M.K HENRY CO,mkhenryco@bigpond.com,,,,,12/09/2024,12/10/2024,description,,ATV Tyres 10ply,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",12/09/2024 09:28,12/09/2024 09:30
10374,12,M.K HENRY CO,mkhenryco@bigpond.com,,,,,12/09/2024,12/10/2024,AE142711MG - Kanati Mongrel 10ply Tyre 27x11-14R,ATV / Mower Tyres,"",336.9652,2.0,"",673.9304,67.393,741.3234,Y,AE142711MG,Kanati Mongrel 10ply Tyre 27x11-14R,ATV / Mower Tyres,245.96,,,,,491.92,"",12/09/2024 09:29,12/09/2024 09:29
10374,12,M.K HENRY CO,mkhenryco@bigpond.com,,,,,12/09/2024,12/10/2024,AE142709MG - Kanati Mongrel 10ply Tyre 27x9-14R,ATV / Mower Tyres,"",306.332,2.0,"",612.664,61.2664,673.9304,Y,AE142709MG,Kanati Mongrel 10ply Tyre 27x9-14R,ATV / Mower Tyres,223.6,,,,,447.2,"",12/09/2024 09:29,12/09/2024 09:29
10374,12,M.K HENRY CO,mkhenryco@bigpond.com,,,,,12/09/2024,12/10/2024,ATVF - Fit ATV/Motorcycle Tyre,Labour & Services,"",13.1818,4.0,"",52.7272,5.2727,57.9999,Y,ATVF,Fit ATV/Motorcycle Tyre,Labour & Services,0.0,,,,,0.0,"",12/09/2024 09:29,12/09/2024 09:29
10374,12,M.K HENRY CO,mkhenryco@bigpond.com,,,,,12/09/2024,12/10/2024,FREIGHT - Freight,,"",40.0,1.0,"",40.0,4.0,44.0,Y,FREIGHT,Freight,,0.0,,,,,0.0,"",12/09/2024 09:29,12/09/2024 09:29
10374,12,M.K HENRY CO,mkhenryco@bigpond.com,,,,,12/09/2024,12/10/2024,Rounding to 10c,,"",-0.04,1.0,"",-0.04,0,-0.04,Y,,,,0.0,,,,,0.0,"",12/09/2024 09:30,12/09/2024 09:30
10375,12,NANDINA  AGRICULTURAL,office@nandinaag.com.au,,,,,12/09/2024,12/10/2024,New Tyres,,New Tyres,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",12/09/2024 09:33,12/09/2024 09:37
10375,12,NANDINA  AGRICULTURAL,office@nandinaag.com.au,,,,,12/09/2024,12/10/2024,CE3808038R80154D - Ceat 380/80R38 154D/157A8 Farmax R80 R1 CRC,Ag Tyres,"",1490.0,2.0,"",2980.0,298.0,3278.0,Y,CE3808038R80154D,Ceat 380/80R38 154D/157A8 Farmax R80 R1 CRC,Ag Tyres,1190.0,,,,,2380.0,"",12/09/2024 09:35,12/09/2024 09:35
10376,16,RBY Projects pty ltd,accounts@rby.net.au,YQ70MS,TR028,TRAILER,,12/09/2024,12/10/2024,Mechanical,,Re-Build Hydraulic Ram,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",12/09/2024 11:44,12/09/2024 11:48
10376,16,RBY Projects pty ltd,accounts@rby.net.au,YQ70MS,TR028,TRAILER,,12/09/2024,12/10/2024,HYDRDB - Hydraulic Ram Re-Build,Parts,"",2000.0,1.0,"",2000.0,200.0,2200.0,Y,HYDRDB,Hydraulic Ram Re-Build,Parts,983.5,,,,,983.5,"",12/09/2024 11:49,12/09/2024 11:49
10376,16,RBY Projects pty ltd,accounts@rby.net.au,YQ70MS,TR028,TRAILER,,12/09/2024,12/10/2024,HI527160020 - HiTec Hydraulic 68,Oils & Grease,"",10.9091,40.0,"",436.364,43.6364,480.0004,Y,HI527160020,HiTec Hydraulic 68,Oils & Grease,4.74,,,,,189.54,"",12/09/2024 11:49,12/09/2024 12:02
10377,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",976QYW,,,,12/09/2024,12/10/2024,25570225GL283A - 255/70R22.5 140/137M Samson GL283A,Truck Tyres,"",400.0,12.0,"",4800.0,480.0,5280.0,Y,25570225GL283A,255/70R22.5 140/137M Samson GL283A,Truck Tyres,224.0,,,,,2688.0,"",12/09/2024 12:16,12/09/2024 12:17
10377,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",976QYW,,,,12/09/2024,12/10/2024,TFIT - Truck Tyre Fit & Strip,Labour & Services,"",33.0,12.0,"",396.0,39.6,435.6,Y,TFIT,Truck Tyre Fit & Strip,Labour & Services,0.0,,,,,0.0,"",12/09/2024 12:16,12/09/2024 12:16
10377,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",976QYW,,,,12/09/2024,12/10/2024,SCRAPTT - Recycle Truck Tyres,Labour & Services,"",32.0,12.0,"",384.0,38.4,422.4,Y,SCRAPTT,Recycle Truck Tyres,Labour & Services,0.0,,,,,0.0,"",12/09/2024 12:16,12/09/2024 12:16
10378,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,13/09/2024,13/10/2024,25570225GL283A - 255/70R22.5 140/137M Samson GL283A,Truck Tyres,"",400.0,4.0,"",1600.0,160.0,1760.0,Y,25570225GL283A,255/70R22.5 140/137M Samson GL283A,Truck Tyres,224.0,,,,,896.0,"",13/09/2024 08:07,13/09/2024 08:07
10378,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,13/09/2024,13/10/2024,TFIT - Truck Tyre Fit & Strip,Labour & Services,"",33.0,4.0,"",132.0,13.2,145.2,Y,TFIT,Truck Tyre Fit & Strip,Labour & Services,0.0,,,,,0.0,"",13/09/2024 08:07,13/09/2024 08:07
10378,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,13/09/2024,13/10/2024,SCRAPTT - Recycle Truck Tyres,Labour & Services,"",32.0,4.0,"",128.0,12.8,140.8,Y,SCRAPTT,Recycle Truck Tyres,Labour & Services,0.0,,,,,0.0,"",13/09/2024 08:07,13/09/2024 08:07
10378,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,13/09/2024,13/10/2024,LVTR - Light Vehicle Tyre Repair,Labour & Services,"",45.4545,1.0,"",45.4545,4.5455,50.0,Y,LVTR,Light Vehicle Tyre Repair,Labour & Services,0.0,,,,,0.0,"",13/09/2024 08:45,13/09/2024 08:45
10379,,Ross Stiller Family Trust,dunvegan4beef@hotmail.com,ROJ021,"",Toyota,"",13/09/2024,13/10/2024,2655020G057 - 265/50R20 111W G057 X-CV,Car Tyres,"",398.8892,4.0,"",1595.5568,159.5557,1755.1125,Y,2655020G057,265/50R20 111W G057 X-CV,Car Tyres,291.16,,,,,1164.64,"",13/09/2024 14:54,13/09/2024 14:54
10379,,Ross Stiller Family Trust,dunvegan4beef@hotmail.com,ROJ021,"",Toyota,"",13/09/2024,13/10/2024,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,4.0,"",80.0,8.0,88.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",13/09/2024 14:54,13/09/2024 14:54
10379,,Ross Stiller Family Trust,dunvegan4beef@hotmail.com,ROJ021,"",Toyota,"",13/09/2024,13/10/2024,SCRAP - Recycle charge,Labour & Services,"",9.5,4.0,"",38.0,3.8,41.8,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",13/09/2024 14:54,13/09/2024 14:54
10379,,Ross Stiller Family Trust,dunvegan4beef@hotmail.com,ROJ021,"",Toyota,"",13/09/2024,13/10/2024,WA - Wheel Alignment,Labour & Services,"",90.0,1.0,"",90.0,9.0,99.0,Y,WA,Wheel Alignment,Labour & Services,0.0,,,,,0.0,"",13/09/2024 14:54,13/09/2024 14:54
10379,,Ross Stiller Family Trust,dunvegan4beef@hotmail.com,ROJ021,"",Toyota,"",13/09/2024,13/10/2024,Rounding to 10c,,"",-0.02,1.0,"",-0.02,0,-0.02,Y,,,,0.0,,,,,0.0,"",13/09/2024 14:54,13/09/2024 14:54
10380,12,KA MILES,kathmiles282@hotmail.com,,,Nissan,Navara,13/09/2024,13/10/2024,New Tyres,,New Tyres,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",13/09/2024 15:19,13/09/2024 15:20
10380,12,KA MILES,kathmiles282@hotmail.com,,,Nissan,Navara,13/09/2024,13/10/2024,K2257516628 - 225/75R16LT 115S TL KR-628 KLEVER AT2 KENDA,4WD Tyres,"",202.76,4.0,"",811.04,81.104,892.144,Y,K2257516628,225/75R16LT 115S TL KR-628 KLEVER AT2 KENDA,4WD Tyres,148.0,,,,,592.0,"",13/09/2024 15:19,13/09/2024 15:19
10380,12,KA MILES,kathmiles282@hotmail.com,,,Nissan,Navara,13/09/2024,13/10/2024,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,4.0,"",80.0,8.0,88.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",13/09/2024 15:19,13/09/2024 15:19
10380,12,KA MILES,kathmiles282@hotmail.com,,,Nissan,Navara,13/09/2024,13/10/2024,SCRAP - Recycle charge,Labour & Services,"",9.5,4.0,"",38.0,3.8,41.8,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",13/09/2024 15:19,13/09/2024 15:19
10380,12,KA MILES,kathmiles282@hotmail.com,,,Nissan,Navara,13/09/2024,13/10/2024,Wheel Alignment,,Wheel Alignment,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",13/09/2024 15:19,13/09/2024 15:20
10380,12,KA MILES,kathmiles282@hotmail.com,,,Nissan,Navara,13/09/2024,13/10/2024,WA - Wheel Alignment,Labour & Services,"",90.0,1.0,"",90.0,9.0,99.0,Y,WA,Wheel Alignment,Labour & Services,0.0,,,,,0.0,"",13/09/2024 15:20,13/09/2024 15:20
10380,12,KA MILES,kathmiles282@hotmail.com,,,Nissan,Navara,13/09/2024,13/10/2024,Discount,"",Discount,-152.85,1,"",-152.85,-15.29,-168.14,Y,,,,0,0,,,,,"","",""
10381,16,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",924ZDJ,CV321,Toyota,Hilux,16/09/2024,16/10/2024,Mechanical,,Mechanical,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",16/09/2024 11:17,16/09/2024 11:19
